sku_id,product_name,date,units_sold,month,day_of_week,is_weekend
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2009-12-14,1,12,Monday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2009-12-16,4,12,Wednesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2009-12-22,1,12,Tuesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-01-11,5,1,Monday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-01-12,2,1,Tuesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-01-19,1,1,Tuesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-01-21,1,1,Thursday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-01-22,2,1,Friday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-01-25,4,1,Monday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-02-01,1,2,Monday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-02-05,1,2,Friday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-02-16,1,2,Tuesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-02-18,2,2,Thursday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-02-24,1,2,Wednesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-02-26,1,2,Friday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-03-01,1,3,Monday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-03-08,1,3,Monday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-03-10,1,3,Wednesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-03-11,2,3,Thursday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-03-16,1,3,Tuesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-03-17,1,3,Wednesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-03-18,2,3,Thursday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-03-25,2,3,Thursday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-04-01,2,4,Thursday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-04-07,1,4,Wednesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-04-26,2,4,Monday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-05-06,2,5,Thursday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-05-07,1,5,Friday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-05-18,1,5,Tuesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-05-19,6,5,Wednesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-05-28,1,5,Friday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-06-04,3,6,Friday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-06-07,1,6,Monday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-06-10,2,6,Thursday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-06-15,1,6,Tuesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-06-28,1,6,Monday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-07-06,4,7,Tuesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-07-12,2,7,Monday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-08-04,2,8,Wednesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-08-13,1,8,Friday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-08-16,1,8,Monday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-08-17,10,8,Tuesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-08-31,1,8,Tuesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-09-01,1,9,Wednesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-09-06,4,9,Monday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-09-08,1,9,Wednesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-09-13,2,9,Monday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-09-23,2,9,Thursday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-09-26,1,9,Sunday,1
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-10-11,2,10,Monday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-11-05,1,11,Friday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-12-01,1,12,Wednesday,0
21629,SQUARE FLOOR CUSHION VINTAGE PINK,2010-12-09,1,12,Thursday,0
22514,CHILDS GARDEN SPADE BLUE,2010-03-28,21,3,Sunday,1
22514,CHILDS GARDEN SPADE BLUE,2010-03-29,1,3,Monday,0
22514,CHILDS GARDEN SPADE BLUE,2010-03-30,3,3,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-03-31,1,3,Wednesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-04-01,40,4,Thursday,0
22514,CHILDS GARDEN SPADE BLUE,2010-04-06,1,4,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-04-07,2,4,Wednesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-04-08,1,4,Thursday,0
22514,CHILDS GARDEN SPADE BLUE,2010-04-12,48,4,Monday,0
22514,CHILDS GARDEN SPADE BLUE,2010-04-13,7,4,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-04-14,6,4,Wednesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-04-15,8,4,Thursday,0
22514,CHILDS GARDEN SPADE BLUE,2010-04-16,1,4,Friday,0
22514,CHILDS GARDEN SPADE BLUE,2010-04-18,6,4,Sunday,1
22514,CHILDS GARDEN SPADE BLUE,2010-04-19,14,4,Monday,0
22514,CHILDS GARDEN SPADE BLUE,2010-04-20,1,4,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-04-21,4,4,Wednesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-04-22,48,4,Thursday,0
22514,CHILDS GARDEN SPADE BLUE,2010-04-25,9,4,Sunday,1
22514,CHILDS GARDEN SPADE BLUE,2010-04-28,11,4,Wednesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-04-29,2,4,Thursday,0
22514,CHILDS GARDEN SPADE BLUE,2010-04-30,9,4,Friday,0
22514,CHILDS GARDEN SPADE BLUE,2010-05-02,11,5,Sunday,1
22514,CHILDS GARDEN SPADE BLUE,2010-05-04,18,5,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-05-05,6,5,Wednesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-05-06,25,5,Thursday,0
22514,CHILDS GARDEN SPADE BLUE,2010-05-07,6,5,Friday,0
22514,CHILDS GARDEN SPADE BLUE,2010-05-09,6,5,Sunday,1
22514,CHILDS GARDEN SPADE BLUE,2010-05-11,2,5,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-05-12,37,5,Wednesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-05-16,4,5,Sunday,1
22514,CHILDS GARDEN SPADE BLUE,2010-05-17,211,5,Monday,0
22514,CHILDS GARDEN SPADE BLUE,2010-05-18,6,5,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-05-19,12,5,Wednesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-05-20,19,5,Thursday,0
22514,CHILDS GARDEN SPADE BLUE,2010-05-21,6,5,Friday,0
22514,CHILDS GARDEN SPADE BLUE,2010-05-23,4,5,Sunday,1
22514,CHILDS GARDEN SPADE BLUE,2010-05-24,6,5,Monday,0
22514,CHILDS GARDEN SPADE BLUE,2010-05-25,5,5,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-05-30,1,5,Sunday,1
22514,CHILDS GARDEN SPADE BLUE,2010-06-03,3,6,Thursday,0
22514,CHILDS GARDEN SPADE BLUE,2010-06-06,3,6,Sunday,1
22514,CHILDS GARDEN SPADE BLUE,2010-06-07,4,6,Monday,0
22514,CHILDS GARDEN SPADE BLUE,2010-06-08,1,6,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-06-10,4,6,Thursday,0
22514,CHILDS GARDEN SPADE BLUE,2010-06-11,7,6,Friday,0
22514,CHILDS GARDEN SPADE BLUE,2010-06-13,7,6,Sunday,1
22514,CHILDS GARDEN SPADE BLUE,2010-06-14,1,6,Monday,0
22514,CHILDS GARDEN SPADE BLUE,2010-06-15,6,6,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-06-16,1,6,Wednesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-06-17,1,6,Thursday,0
22514,CHILDS GARDEN SPADE BLUE,2010-06-27,6,6,Sunday,1
22514,CHILDS GARDEN SPADE BLUE,2010-06-28,6,6,Monday,0
22514,CHILDS GARDEN SPADE BLUE,2010-07-05,6,7,Monday,0
22514,CHILDS GARDEN SPADE BLUE,2010-07-06,6,7,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-07-07,3,7,Wednesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-07-13,1,7,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-07-16,6,7,Friday,0
22514,CHILDS GARDEN SPADE BLUE,2010-07-20,6,7,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-07-21,1,7,Wednesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-07-29,2,7,Thursday,0
22514,CHILDS GARDEN SPADE BLUE,2010-07-30,6,7,Friday,0
22514,CHILDS GARDEN SPADE BLUE,2010-08-02,3,8,Monday,0
22514,CHILDS GARDEN SPADE BLUE,2010-08-18,1,8,Wednesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-08-22,14,8,Sunday,1
22514,CHILDS GARDEN SPADE BLUE,2010-08-23,2,8,Monday,0
22514,CHILDS GARDEN SPADE BLUE,2010-09-03,1,9,Friday,0
22514,CHILDS GARDEN SPADE BLUE,2010-09-16,6,9,Thursday,0
22514,CHILDS GARDEN SPADE BLUE,2010-09-19,1,9,Sunday,1
22514,CHILDS GARDEN SPADE BLUE,2010-10-11,7,10,Monday,0
22514,CHILDS GARDEN SPADE BLUE,2010-10-17,1,10,Sunday,1
22514,CHILDS GARDEN SPADE BLUE,2010-10-25,1,10,Monday,0
22514,CHILDS GARDEN SPADE BLUE,2010-10-26,1,10,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-11-04,1,11,Thursday,0
22514,CHILDS GARDEN SPADE BLUE,2010-11-05,1,11,Friday,0
22514,CHILDS GARDEN SPADE BLUE,2010-11-08,1,11,Monday,0
22514,CHILDS GARDEN SPADE BLUE,2010-11-09,4,11,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-11-12,4,11,Friday,0
22514,CHILDS GARDEN SPADE BLUE,2010-11-14,6,11,Sunday,1
22514,CHILDS GARDEN SPADE BLUE,2010-11-15,6,11,Monday,0
22514,CHILDS GARDEN SPADE BLUE,2010-11-19,1,11,Friday,0
22514,CHILDS GARDEN SPADE BLUE,2010-11-23,1,11,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-11-26,1,11,Friday,0
22514,CHILDS GARDEN SPADE BLUE,2010-11-30,1,11,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-12-02,3,12,Thursday,0
22514,CHILDS GARDEN SPADE BLUE,2010-12-07,6,12,Tuesday,0
22514,CHILDS GARDEN SPADE BLUE,2010-12-09,1,12,Thursday,0
22627,MINT KITCHEN SCALES,2010-05-04,7,5,Tuesday,0
22627,MINT KITCHEN SCALES,2010-05-05,40,5,Wednesday,0
22627,MINT KITCHEN SCALES,2010-05-06,21,5,Thursday,0
22627,MINT KITCHEN SCALES,2010-05-09,5,5,Sunday,1
22627,MINT KITCHEN SCALES,2010-05-10,7,5,Monday,0
22627,MINT KITCHEN SCALES,2010-05-11,6,5,Tuesday,0
22627,MINT KITCHEN SCALES,2010-05-12,2,5,Wednesday,0
22627,MINT KITCHEN SCALES,2010-05-13,10,5,Thursday,0
22627,MINT KITCHEN SCALES,2010-05-16,2,5,Sunday,1
22627,MINT KITCHEN SCALES,2010-05-17,4,5,Monday,0
22627,MINT KITCHEN SCALES,2010-05-18,16,5,Tuesday,0
22627,MINT KITCHEN SCALES,2010-05-19,1,5,Wednesday,0
22627,MINT KITCHEN SCALES,2010-05-20,8,5,Thursday,0
22627,MINT KITCHEN SCALES,2010-05-21,4,5,Friday,0
22627,MINT KITCHEN SCALES,2010-05-23,27,5,Sunday,1
22627,MINT KITCHEN SCALES,2010-05-24,2,5,Monday,0
22627,MINT KITCHEN SCALES,2010-05-25,7,5,Tuesday,0
22627,MINT KITCHEN SCALES,2010-05-26,4,5,Wednesday,0
22627,MINT KITCHEN SCALES,2010-05-27,12,5,Thursday,0
22627,MINT KITCHEN SCALES,2010-05-30,1,5,Sunday,1
22627,MINT KITCHEN SCALES,2010-06-02,2,6,Wednesday,0
22627,MINT KITCHEN SCALES,2010-06-03,4,6,Thursday,0
22627,MINT KITCHEN SCALES,2010-06-04,3,6,Friday,0
22627,MINT KITCHEN SCALES,2010-06-08,1,6,Tuesday,0
22627,MINT KITCHEN SCALES,2010-06-09,3,6,Wednesday,0
22627,MINT KITCHEN SCALES,2010-06-10,4,6,Thursday,0
22627,MINT KITCHEN SCALES,2010-06-11,4,6,Friday,0
22627,MINT KITCHEN SCALES,2010-06-13,3,6,Sunday,1
22627,MINT KITCHEN SCALES,2010-06-14,4,6,Monday,0
22627,MINT KITCHEN SCALES,2010-06-15,16,6,Tuesday,0
22627,MINT KITCHEN SCALES,2010-06-16,6,6,Wednesday,0
22627,MINT KITCHEN SCALES,2010-06-17,4,6,Thursday,0
22627,MINT KITCHEN SCALES,2010-06-18,3,6,Friday,0
22627,MINT KITCHEN SCALES,2010-06-20,2,6,Sunday,1
22627,MINT KITCHEN SCALES,2010-06-21,3,6,Monday,0
22627,MINT KITCHEN SCALES,2010-06-22,2,6,Tuesday,0
22627,MINT KITCHEN SCALES,2010-06-23,3,6,Wednesday,0
22627,MINT KITCHEN SCALES,2010-06-24,4,6,Thursday,0
22627,MINT KITCHEN SCALES,2010-06-25,1,6,Friday,0
22627,MINT KITCHEN SCALES,2010-06-27,1,6,Sunday,1
22627,MINT KITCHEN SCALES,2010-06-28,8,6,Monday,0
22627,MINT KITCHEN SCALES,2010-06-29,4,6,Tuesday,0
22627,MINT KITCHEN SCALES,2010-06-30,2,6,Wednesday,0
22627,MINT KITCHEN SCALES,2010-07-01,7,7,Thursday,0
22627,MINT KITCHEN SCALES,2010-07-02,2,7,Friday,0
22627,MINT KITCHEN SCALES,2010-07-05,2,7,Monday,0
22627,MINT KITCHEN SCALES,2010-07-06,6,7,Tuesday,0
22627,MINT KITCHEN SCALES,2010-07-08,2,7,Thursday,0
22627,MINT KITCHEN SCALES,2010-07-11,5,7,Sunday,1
22627,MINT KITCHEN SCALES,2010-07-12,2,7,Monday,0
22627,MINT KITCHEN SCALES,2010-07-14,4,7,Wednesday,0
22627,MINT KITCHEN SCALES,2010-07-15,1,7,Thursday,0
22627,MINT KITCHEN SCALES,2010-07-16,2,7,Friday,0
22627,MINT KITCHEN SCALES,2010-07-18,3,7,Sunday,1
22627,MINT KITCHEN SCALES,2010-07-19,2,7,Monday,0
22627,MINT KITCHEN SCALES,2010-07-23,1,7,Friday,0
22627,MINT KITCHEN SCALES,2010-07-25,1,7,Sunday,1
22627,MINT KITCHEN SCALES,2010-07-26,5,7,Monday,0
22627,MINT KITCHEN SCALES,2010-07-27,3,7,Tuesday,0
22627,MINT KITCHEN SCALES,2010-07-29,2,7,Thursday,0
22627,MINT KITCHEN SCALES,2010-07-30,2,7,Friday,0
22627,MINT KITCHEN SCALES,2010-08-02,5,8,Monday,0
22627,MINT KITCHEN SCALES,2010-08-03,4,8,Tuesday,0
22627,MINT KITCHEN SCALES,2010-08-04,1,8,Wednesday,0
22627,MINT KITCHEN SCALES,2010-08-05,3,8,Thursday,0
22627,MINT KITCHEN SCALES,2010-08-06,2,8,Friday,0
22627,MINT KITCHEN SCALES,2010-08-10,2,8,Tuesday,0
22627,MINT KITCHEN SCALES,2010-08-11,2,8,Wednesday,0
22627,MINT KITCHEN SCALES,2010-08-12,5,8,Thursday,0
22627,MINT KITCHEN SCALES,2010-08-13,2,8,Friday,0
22627,MINT KITCHEN SCALES,2010-08-15,6,8,Sunday,1
22627,MINT KITCHEN SCALES,2010-08-16,4,8,Monday,0
22627,MINT KITCHEN SCALES,2010-08-17,2,8,Tuesday,0
22627,MINT KITCHEN SCALES,2010-08-18,2,8,Wednesday,0
22627,MINT KITCHEN SCALES,2010-08-19,1,8,Thursday,0
22627,MINT KITCHEN SCALES,2010-08-20,1,8,Friday,0
22627,MINT KITCHEN SCALES,2010-08-22,2,8,Sunday,1
22627,MINT KITCHEN SCALES,2010-08-24,3,8,Tuesday,0
22627,MINT KITCHEN SCALES,2010-08-25,16,8,Wednesday,0
22627,MINT KITCHEN SCALES,2010-08-26,5,8,Thursday,0
22627,MINT KITCHEN SCALES,2010-08-27,1,8,Friday,0
22627,MINT KITCHEN SCALES,2010-08-31,12,8,Tuesday,0
22627,MINT KITCHEN SCALES,2010-09-01,1,9,Wednesday,0
22627,MINT KITCHEN SCALES,2010-09-02,1,9,Thursday,0
22627,MINT KITCHEN SCALES,2010-09-03,6,9,Friday,0
22627,MINT KITCHEN SCALES,2010-09-05,4,9,Sunday,1
22627,MINT KITCHEN SCALES,2010-09-06,3,9,Monday,0
22627,MINT KITCHEN SCALES,2010-09-09,4,9,Thursday,0
22627,MINT KITCHEN SCALES,2010-09-10,4,9,Friday,0
22627,MINT KITCHEN SCALES,2010-09-12,1,9,Sunday,1
22627,MINT KITCHEN SCALES,2010-09-13,6,9,Monday,0
22627,MINT KITCHEN SCALES,2010-09-15,41,9,Wednesday,0
22627,MINT KITCHEN SCALES,2010-09-16,4,9,Thursday,0
22627,MINT KITCHEN SCALES,2010-09-19,3,9,Sunday,1
22627,MINT KITCHEN SCALES,2010-09-20,4,9,Monday,0
22627,MINT KITCHEN SCALES,2010-09-21,2,9,Tuesday,0
22627,MINT KITCHEN SCALES,2010-09-22,1,9,Wednesday,0
22627,MINT KITCHEN SCALES,2010-09-23,2,9,Thursday,0
22627,MINT KITCHEN SCALES,2010-09-24,1,9,Friday,0
22627,MINT KITCHEN SCALES,2010-09-26,3,9,Sunday,1
22627,MINT KITCHEN SCALES,2010-09-27,14,9,Monday,0
22627,MINT KITCHEN SCALES,2010-09-28,5,9,Tuesday,0
22627,MINT KITCHEN SCALES,2010-09-29,16,9,Wednesday,0
22627,MINT KITCHEN SCALES,2010-09-30,4,9,Thursday,0
22627,MINT KITCHEN SCALES,2010-10-03,7,10,Sunday,1
22627,MINT KITCHEN SCALES,2010-10-06,5,10,Wednesday,0
22627,MINT KITCHEN SCALES,2010-10-07,4,10,Thursday,0
22627,MINT KITCHEN SCALES,2010-10-10,4,10,Sunday,1
22627,MINT KITCHEN SCALES,2010-10-11,1,10,Monday,0
22627,MINT KITCHEN SCALES,2010-10-12,7,10,Tuesday,0
22627,MINT KITCHEN SCALES,2010-10-13,6,10,Wednesday,0
22627,MINT KITCHEN SCALES,2010-10-14,25,10,Thursday,0
22627,MINT KITCHEN SCALES,2010-10-15,15,10,Friday,0
22627,MINT KITCHEN SCALES,2010-10-17,3,10,Sunday,1
22627,MINT KITCHEN SCALES,2010-10-18,7,10,Monday,0
22627,MINT KITCHEN SCALES,2010-10-19,1,10,Tuesday,0
22627,MINT KITCHEN SCALES,2010-10-20,13,10,Wednesday,0
22627,MINT KITCHEN SCALES,2010-10-21,7,10,Thursday,0
22627,MINT KITCHEN SCALES,2010-10-22,3,10,Friday,0
22627,MINT KITCHEN SCALES,2010-10-25,2,10,Monday,0
22627,MINT KITCHEN SCALES,2010-10-26,2,10,Tuesday,0
22627,MINT KITCHEN SCALES,2010-10-27,4,10,Wednesday,0
22627,MINT KITCHEN SCALES,2010-10-28,2,10,Thursday,0
22627,MINT KITCHEN SCALES,2010-10-29,3,10,Friday,0
22627,MINT KITCHEN SCALES,2010-10-31,2,10,Sunday,1
22627,MINT KITCHEN SCALES,2010-11-01,1,11,Monday,0
22627,MINT KITCHEN SCALES,2010-11-02,6,11,Tuesday,0
22627,MINT KITCHEN SCALES,2010-11-03,3,11,Wednesday,0
22627,MINT KITCHEN SCALES,2010-11-04,7,11,Thursday,0
22627,MINT KITCHEN SCALES,2010-11-05,4,11,Friday,0
22627,MINT KITCHEN SCALES,2010-11-07,5,11,Sunday,1
22627,MINT KITCHEN SCALES,2010-11-08,1,11,Monday,0
22627,MINT KITCHEN SCALES,2010-11-10,8,11,Wednesday,0
22627,MINT KITCHEN SCALES,2010-11-11,3,11,Thursday,0
22627,MINT KITCHEN SCALES,2010-11-14,6,11,Sunday,1
22627,MINT KITCHEN SCALES,2010-11-15,1,11,Monday,0
22627,MINT KITCHEN SCALES,2010-11-16,4,11,Tuesday,0
22627,MINT KITCHEN SCALES,2010-11-17,1,11,Wednesday,0
22627,MINT KITCHEN SCALES,2010-11-18,2,11,Thursday,0
22627,MINT KITCHEN SCALES,2010-11-19,3,11,Friday,0
22627,MINT KITCHEN SCALES,2010-11-21,1,11,Sunday,1
22627,MINT KITCHEN SCALES,2010-11-22,1,11,Monday,0
22627,MINT KITCHEN SCALES,2010-11-23,17,11,Tuesday,0
22627,MINT KITCHEN SCALES,2010-11-25,5,11,Thursday,0
22627,MINT KITCHEN SCALES,2010-11-28,2,11,Sunday,1
22627,MINT KITCHEN SCALES,2010-11-29,7,11,Monday,0
22627,MINT KITCHEN SCALES,2010-11-30,5,11,Tuesday,0
22627,MINT KITCHEN SCALES,2010-12-01,2,12,Wednesday,0
22627,MINT KITCHEN SCALES,2010-12-02,4,12,Thursday,0
22627,MINT KITCHEN SCALES,2010-12-03,8,12,Friday,0
22627,MINT KITCHEN SCALES,2010-12-05,1,12,Sunday,1
22627,MINT KITCHEN SCALES,2010-12-06,9,12,Monday,0
22627,MINT KITCHEN SCALES,2010-12-08,9,12,Wednesday,0
22627,MINT KITCHEN SCALES,2010-12-09,2,12,Thursday,0
37492A,YELLOW RED FLOWER PIGGY BANK,2009-12-01,1,12,Tuesday,0
37492A,YELLOW RED FLOWER PIGGY BANK,2009-12-04,1,12,Friday,0
37492A,YELLOW RED FLOWER PIGGY BANK,2009-12-08,1,12,Tuesday,0
37492A,YELLOW RED FLOWER PIGGY BANK,2009-12-11,1,12,Friday,0
37492A,YELLOW RED FLOWER PIGGY BANK,2009-12-13,4,12,Sunday,1
37492A,YELLOW RED FLOWER PIGGY BANK,2009-12-14,12,12,Monday,0
37492A,YELLOW RED FLOWER PIGGY BANK,2009-12-16,48,12,Wednesday,0
37492A,YELLOW RED FLOWER PIGGY BANK,2009-12-17,1,12,Thursday,0
37492A,YELLOW RED FLOWER PIGGY BANK,2009-12-18,1,12,Friday,0
37492A,YELLOW RED FLOWER PIGGY BANK,2009-12-22,1,12,Tuesday,0
37492A,YELLOW RED FLOWER PIGGY BANK,2009-12-23,37,12,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2009-12-01,48,12,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2009-12-02,435,12,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2009-12-03,56,12,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2009-12-04,144,12,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2009-12-05,48,12,Saturday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2009-12-07,96,12,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2009-12-08,576,12,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2009-12-10,384,12,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2009-12-11,48,12,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2009-12-13,100,12,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2009-12-14,288,12,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2009-12-15,144,12,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2009-12-16,96,12,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2009-12-17,144,12,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2009-12-18,48,12,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2009-12-21,48,12,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-01-05,288,1,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-01-08,48,1,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-01-12,288,1,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-01-15,48,1,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-01-17,48,1,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-01-20,3,1,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-01-22,192,1,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-01-24,96,1,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-01-25,336,1,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-01-28,48,1,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-01-31,48,1,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-01,144,2,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-02,96,2,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-03,96,2,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-04,48,2,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-05,96,2,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-07,96,2,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-08,48,2,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-09,48,2,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-10,48,2,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-11,48,2,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-14,48,2,Sunday,1
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-15,96,2,Monday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-16,432,2,Tuesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-17,144,2,Wednesday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-18,240,2,Thursday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-19,48,2,Friday,0
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-02-21,48,2,Sunday,1
